City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
447,Jacareacanga,BR,2021-05-25 20:57:37,-6.2222,-57.7528,83.34,66,100,0.98,overcast clouds
448,Batagay,RU,2021-05-25 20:57:37,67.6333,134.6333,53.87,33,9,4.5,clear sky
449,Sydney,AU,2021-05-25 20:55:36,-33.8679,151.2073,62.8,73,20,5.01,few clouds
450,Lasa,IT,2021-05-25 20:57:37,46.6166,10.7002,43.36,65,15,1.74,few clouds
451,Ziro,IN,2021-05-25 20:57:38,27.6333,93.8333,56.88,94,99,2.86,overcast clouds
452,Itigi,TZ,2021-05-25 20:57:38,-5.7,34.4833,64.8,62,86,8.3,overcast clouds
453,Luxeuil-Les-Bains,FR,2021-05-25 20:57:39,47.8171,6.365,53.82,71,76,6.91,broken clouds
454,Tigil,RU,2021-05-25 20:57:39,57.8,158.6667,35.98,88,100,4.36,overcast clouds
455,Zhanaozen,KZ,2021-05-25 20:57:39,43.3,52.8,75.85,48,29,13.04,scattered clouds
456,Nanakuli,US,2021-05-25 20:57:40,21.3906,-158.1547,85.03,69,20,1.05,few clouds
457,Padre Bernardo,BR,2021-05-25 20:57:40,-15.35,-48.5,81.16,43,43,4.23,scattered clouds
458,Richards Bay,ZA,2021-05-25 20:53:06,-28.783,32.0377,65.32,68,91,10.63,overcast clouds
459,Alyangula,AU,2021-05-25 20:57:40,-13.8483,136.4192,66.07,100,70,11.01,broken clouds
460,Coquimbo,CL,2021-05-25 20:56:22,-29.9533,-71.3436,60.53,77,0,3.85,clear sky
461,Akyab,MM,2021-05-25 20:56:30,20.15,92.9,80.22,81,100,19.35,overcast clouds
462,Wuchang,CN,2021-05-25 20:57:41,44.9143,127.15,51.19,41,100,10.18,overcast clouds
463,Zvishavane,ZW,2021-05-25 20:57:41,-20.3267,30.0665,51.62,59,0,0.92,clear sky
464,Huntington,US,2021-05-25 20:57:42,38.4193,-82.4452,91.99,44,82,1.99,broken clouds
465,Fort Nelson,CA,2021-05-25 20:57:42,58.8053,-122.7002,44.19,36,90,8.05,overcast clouds
466,Gerash,IR,2021-05-25 20:57:42,27.6652,54.1371,84.34,18,1,5.46,clear sky
467,Nakamura,JP,2021-05-25 20:57:43,32.9833,132.9333,60.96,86,92,5.01,overcast clouds
468,Daru,PG,2021-05-25 20:57:43,-9.0763,143.2092,77.02,80,49,15.79,scattered clouds
469,Vilhena,BR,2021-05-25 20:57:43,-12.7406,-60.1458,82.62,65,40,8.05,scattered clouds
470,Middelburg,ZA,2021-05-25 20:57:43,-25.7751,29.4648,52.41,45,97,3.83,overcast clouds
471,Acari,PE,2021-05-25 20:57:44,-15.4311,-74.6158,73.02,64,87,4.29,overcast clouds
472,Charagua,BO,2021-05-25 20:57:44,-19.8,-63.2167,76.57,54,17,2.68,few clouds
473,Haines Junction,CA,2021-05-25 20:57:45,60.7522,-137.5108,51.75,58,94,3.44,light rain
474,Flinders,AU,2021-05-25 20:57:45,-34.5833,150.8552,58.28,73,53,1.01,broken clouds
475,Heilbron,ZA,2021-05-25 20:57:45,-27.2812,27.9709,50.09,46,100,5.75,overcast clouds
476,Didi Lilo,GE,2021-05-25 20:57:46,41.7361,44.9647,55.18,82,40,26.46,scattered clouds
477,Soyo,AO,2021-05-25 20:54:05,-6.1349,12.3689,79.11,86,45,10.51,scattered clouds
478,Parasia,IN,2021-05-25 20:57:46,22.2,78.7667,80.28,19,100,5.7,overcast clouds
479,Mitsamiouli,KM,2021-05-25 20:57:46,-11.3847,43.2844,77.94,71,37,10.11,scattered clouds
480,Boyolangu,ID,2021-05-25 20:57:47,-8.1181,111.8935,74.26,94,84,1.3,broken clouds
481,Paredon,MX,2021-05-25 20:57:47,16.0333,-93.8667,88.79,61,100,6.85,overcast clouds
482,Znamenskoye,RU,2021-05-25 20:57:48,57.1281,73.8282,57.81,76,4,5.26,clear sky
483,Kilrush,IE,2021-05-25 20:53:33,52.6397,-9.4833,51.55,85,86,8.46,overcast clouds
484,Russell,US,2021-05-25 20:57:48,32.3502,-85.1999,92.97,45,72,7.99,broken clouds
485,Lilongwe,MW,2021-05-25 20:52:54,-13.9669,33.7873,54.63,57,0,3.24,clear sky
486,Zeya,RU,2021-05-25 20:53:49,53.75,127.2667,39.22,82,100,5.1,overcast clouds
487,Iberia,US,2021-05-25 20:57:49,29.9502,-91.7507,85.98,65,60,13.42,broken clouds
488,Kiruna,SE,2021-05-25 20:57:50,67.8557,20.2251,32.83,92,100,5.01,overcast clouds
489,Conceicao Do Araguaia,BR,2021-05-25 20:57:50,-8.2578,-49.2647,80.28,66,3,3.02,clear sky
490,Harnosand,SE,2021-05-25 20:57:51,62.6323,17.9379,50.02,80,99,11.56,overcast clouds
491,Bahia Blanca,AR,2021-05-25 20:54:09,-38.7196,-62.2724,51.04,41,49,4.47,scattered clouds
492,Arman,RU,2021-05-25 20:57:52,59.7,150.1667,49.41,50,2,10.98,clear sky
493,Bubaque,GW,2021-05-25 20:57:52,11.2833,-15.8333,80.11,75,47,16.96,scattered clouds
494,Ternate,ID,2021-05-25 20:57:52,0.8,127.4,81.45,77,86,4.85,overcast clouds
495,Leninsk,RU,2021-05-25 20:57:53,48.7119,45.1994,58.86,65,99,14.54,overcast clouds
496,Rennes,FR,2021-05-25 20:57:15,48.1667,-1.6667,55.18,76,90,20.13,overcast clouds
497,Saint-Georges,GD,2021-05-25 20:57:53,12.0564,-61.7485,85.68,66,20,20.71,few clouds
498,Iralaya,HN,2021-05-25 20:57:54,15.0,-83.2333,84.29,83,99,14.54,overcast clouds
499,Catalina,US,2021-05-25 20:57:54,32.5056,-110.9211,93.63,6,92,4.0,overcast clouds
500,Lufilufi,WS,2021-05-25 20:57:54,-13.8745,-171.5986,83.98,77,100,15.41,light rain
501,Corinto,GR,2021-05-25 20:57:55,37.9407,22.9573,80.64,49,1,1.25,clear sky
502,Tura,IN,2021-05-25 20:57:55,25.5198,90.2201,72.95,98,100,5.5,overcast clouds
503,Cairns,AU,2021-05-25 20:56:10,-16.9167,145.7667,69.75,91,75,10.36,broken clouds
504,Kiama,AU,2021-05-25 20:57:55,-34.6833,150.8667,58.48,69,51,5.99,broken clouds
505,Dukat,RU,2021-05-25 20:57:56,62.55,155.55,32.58,90,100,8.81,light snow
506,Adrar,MR,2021-05-25 20:53:39,20.5022,-10.0711,92.98,15,100,17.02,overcast clouds
507,Shingu,JP,2021-05-25 20:57:56,33.7333,135.9833,65.91,71,48,4.07,scattered clouds
508,Ancud,CL,2021-05-25 20:57:56,-41.8697,-73.8203,49.42,96,100,13.76,moderate rain
509,Obo,CF,2021-05-25 20:57:57,5.3998,26.4869,71.47,84,79,4.29,broken clouds
510,Tira Sujanpur,IN,2021-05-25 20:57:57,31.8333,76.5,74.16,26,0,5.91,clear sky
511,Xinzhi,CN,2021-05-25 20:57:58,36.4989,111.7047,65.75,57,76,6.15,broken clouds
512,Mistelbach,AT,2021-05-25 20:57:58,48.57,16.5767,49.89,80,67,8.59,broken clouds
513,Kahului,US,2021-05-25 20:56:09,20.8947,-156.47,83.97,74,32,9.1,scattered clouds
514,Ouesso,CG,2021-05-25 20:57:58,1.6136,16.0517,74.19,84,93,2.89,light rain
515,Asyut,EG,2021-05-25 20:57:59,27.181,31.1837,80.78,19,0,8.32,clear sky
516,Vestmanna,FO,2021-05-25 20:57:59,62.1564,-7.1664,47.32,87,90,10.27,overcast clouds
517,San Vicente,AR,2021-05-25 20:57:59,-26.6167,-54.1333,54.5,54,74,1.3,broken clouds
518,Tazovskiy,RU,2021-05-25 20:58:00,67.4667,78.7,25.5,83,89,3.62,overcast clouds
519,Vallenar,CL,2021-05-25 20:58:00,-28.5708,-70.7581,79.59,18,0,4.12,clear sky
520,La Paz,BO,2021-05-25 20:54:59,-16.5,-68.15,52.02,56,70,3.65,broken clouds
521,Tutoia,BR,2021-05-25 20:58:00,-2.7619,-42.2744,79.03,84,37,8.3,scattered clouds
522,Rawson,AR,2021-05-25 20:55:16,-43.3002,-65.1023,49.37,39,57,4.9,broken clouds
523,San Francisco,US,2021-05-25 20:58:01,37.7749,-122.4194,82.78,70,2,5.99,clear sky
524,Kibaya,TZ,2021-05-25 20:58:01,-5.3,36.5667,53.58,94,100,4.97,overcast clouds
525,Maseru,LS,2021-05-25 20:58:02,-29.3167,27.4833,46.45,64,100,2.39,overcast clouds
526,Cockburn Town,TC,2021-05-25 20:58:02,21.4612,-71.1419,84.16,65,40,11.5,scattered clouds
527,Khandyga,RU,2021-05-25 20:58:02,62.6667,135.6,52.57,63,91,3.51,overcast clouds
528,Northam,GB,2021-05-25 20:58:03,51.0333,-4.2167,48.42,92,80,6.91,broken clouds
529,Great Falls,US,2021-05-25 20:54:06,47.5002,-111.3008,56.68,62,90,3.0,overcast clouds
530,Clearwater,US,2021-05-25 20:53:12,27.9659,-82.8001,95.38,64,1,11.99,clear sky
531,Xucheng,CN,2021-05-25 20:58:03,20.35,110.1288,79.5,83,32,13.33,scattered clouds
532,Hamilton,US,2021-05-25 20:54:25,39.1834,-84.5333,88.63,46,100,1.01,overcast clouds
533,Raga,SS,2021-05-25 20:58:04,8.4596,25.678,79.43,59,69,2.42,light rain
534,Parabel,RU,2021-05-25 20:58:04,58.6978,81.4825,46.87,73,99,4.99,overcast clouds
535,Saint-Prosper,CA,2021-05-25 20:58:05,46.2117,-70.4811,72.68,87,100,12.57,overcast clouds
536,Wilmington,US,2021-05-25 20:55:16,34.2257,-77.9447,84.0,66,54,4.0,broken clouds
537,Warri,NG,2021-05-25 20:54:13,5.5167,5.75,77.16,93,78,4.65,broken clouds
538,Slave Lake,CA,2021-05-25 20:58:05,55.2834,-114.769,51.78,46,1,6.91,clear sky
539,Gigmoto,PH,2021-05-25 20:58:05,13.7796,124.39,79.36,88,53,1.97,broken clouds
540,Dzhebariki-Khaya,RU,2021-05-25 20:58:06,62.2167,135.8,52.61,66,93,1.01,overcast clouds
541,Mandiana,GN,2021-05-25 20:58:06,10.6333,-8.6833,86.74,41,100,1.97,overcast clouds
542,Aswan,EG,2021-05-25 20:54:52,24.0934,32.907,87.01,11,0,10.4,clear sky
543,Yerbogachen,RU,2021-05-25 20:58:06,61.2767,108.0108,35.62,91,100,8.16,light rain
544,Katsuura,JP,2021-05-25 20:58:07,35.1333,140.3,67.19,76,96,7.92,overcast clouds
545,Nanortalik,GL,2021-05-25 20:53:58,60.1432,-45.2371,34.84,70,42,8.72,scattered clouds
546,Domoni,KM,2021-05-25 20:58:07,-12.2569,44.5319,76.05,77,52,8.79,broken clouds
547,Asau,RO,2021-05-25 20:58:08,46.4333,26.4,60.76,98,20,4.14,few clouds
548,Pingzhuang,CN,2021-05-25 20:58:08,42.0372,119.2889,56.26,59,100,1.16,overcast clouds
549,Beitbridge,ZW,2021-05-25 20:58:08,-22.2167,30.0,60.75,48,8,5.53,clear sky
550,Voyinka,UA,2021-05-25 20:58:09,45.8699,33.9914,60.17,86,57,3.29,broken clouds
551,Entre Rios,BR,2021-05-25 20:58:09,-11.9419,-38.0844,70.92,80,5,4.34,clear sky
552,Constantine,DZ,2021-05-25 20:58:09,36.365,6.6147,63.81,67,0,8.05,clear sky
553,Taoudenni,ML,2021-05-25 20:54:00,22.6783,-3.9836,102.15,13,71,14.43,broken clouds
554,Glens Falls,US,2021-05-25 20:58:10,43.3095,-73.644,81.93,55,95,1.99,overcast clouds
555,Bairiki,KI,2021-05-25 20:58:11,1.3292,172.9752,84.2,79,20,15.46,light rain
556,Petropavlovsk-Kamchatskiy,RU,2021-05-25 20:58:11,53.0452,158.6483,37.99,70,95,7.56,overcast clouds
557,High Rock,BS,2021-05-25 20:58:11,26.6208,-78.2833,82.42,67,0,13.38,clear sky
558,Pitimbu,BR,2021-05-25 20:58:12,-7.4706,-34.8086,81.19,79,25,9.82,scattered clouds
559,Prince Rupert,CA,2021-05-25 20:57:15,54.3161,-130.3201,48.29,84,75,3.44,light rain
560,Nemuro,JP,2021-05-25 20:58:12,43.3236,145.575,43.34,95,99,1.25,overcast clouds
561,Nalut,LY,2021-05-25 20:58:12,30.3333,10.85,77.25,42,42,18.32,scattered clouds
562,Fare,PF,2021-05-25 20:58:13,-16.7,-151.0167,80.91,71,90,10.16,overcast clouds
563,Dzaoudzi,YT,2021-05-25 20:58:13,-12.7887,45.2699,75.09,83,75,3.44,broken clouds
564,Itaituba,BR,2021-05-25 20:58:13,-4.2761,-55.9836,95.16,55,20,8.05,few clouds
565,Ucluelet,CA,2021-05-25 20:58:14,48.9329,-125.5528,67.95,80,74,1.99,broken clouds
566,Finschhafen,PG,2021-05-25 20:58:14,-6.6024,147.8681,79.41,83,100,8.77,overcast clouds
567,Barra Do Garcas,BR,2021-05-25 20:58:14,-15.89,-52.2567,90.18,40,0,2.42,clear sky
568,Juneau,US,2021-05-25 20:53:45,58.3019,-134.4197,59.85,76,100,4.16,overcast clouds
569,Koslan,RU,2021-05-25 20:58:15,63.4564,48.8989,37.81,97,100,7.4,overcast clouds
570,Fayetteville,US,2021-05-25 20:54:47,35.0527,-78.8784,91.89,54,20,1.99,few clouds
571,Saint-Joseph,RE,2021-05-25 20:58:15,-21.3667,55.6167,70.16,82,37,8.77,light rain
572,Challans,FR,2021-05-25 20:54:12,46.8436,-1.8749,55.96,75,88,17.07,overcast clouds
573,Alvinopolis,BR,2021-05-25 20:58:16,-20.1067,-43.0489,69.4,73,47,3.96,scattered clouds
574,Pundaguitan,PH,2021-05-25 20:58:16,6.3711,126.1689,80.85,76,100,3.91,overcast clouds
575,Iquique,CL,2021-05-25 20:53:29,-20.2208,-70.1431,62.64,67,56,7.52,broken clouds
576,Santander,ES,2021-05-25 20:58:17,43.4647,-3.8044,56.46,78,20,1.01,few clouds
577,Takoradi,GH,2021-05-25 20:58:17,4.8845,-1.7554,80.56,83,99,8.52,overcast clouds
578,Conakry,GN,2021-05-25 20:58:17,9.538,-13.6773,82.47,83,40,4.61,light rain
579,Henties Bay,NA,2021-05-25 20:58:18,-22.116,14.2845,64.85,75,0,10.85,clear sky
580,Podgornoye,RU,2021-05-25 20:58:18,51.735,39.1496,61.02,44,0,4.36,clear sky
581,Surt,LY,2021-05-25 20:55:27,31.2089,16.5887,71.56,76,2,7.96,clear sky
582,Dembi Dolo,ET,2021-05-25 20:58:19,8.5333,34.8,58.64,90,43,3.0,light rain
583,Ikirun,NG,2021-05-25 20:58:19,7.9167,4.6667,81.88,94,98,3.87,light rain
584,Oyama,JP,2021-05-25 20:58:19,36.3,139.8,69.58,35,88,7.14,overcast clouds
585,Najran,SA,2021-05-25 20:58:19,17.4924,44.1277,81.25,16,0,4.05,clear sky
586,North Bend,US,2021-05-25 20:58:20,43.4065,-124.2243,61.99,76,24,9.8,few clouds
587,Micheweni,TZ,2021-05-25 20:58:20,-4.9667,39.8333,77.4,71,100,14.97,overcast clouds
588,Hanyang,CN,2021-05-25 20:58:20,32.1371,105.5126,56.88,83,100,3.58,overcast clouds
589,Denpasar,ID,2021-05-25 20:58:21,-8.65,115.2167,80.26,89,40,9.15,scattered clouds
590,Puerto Carreno,CO,2021-05-25 20:58:21,6.189,-67.4859,80.94,78,95,8.99,overcast clouds
591,La Palma,US,2021-05-25 20:57:36,33.8464,-118.0467,97.93,45,40,7.0,scattered clouds
592,Kolokani,ML,2021-05-25 20:58:21,13.5728,-8.0339,89.98,35,91,0.96,overcast clouds
593,Okhotsk,RU,2021-05-25 20:58:22,59.3833,143.3,48.06,60,83,8.68,broken clouds
594,Husavik,IS,2021-05-25 20:57:14,66.0449,-17.3389,53.51,70,15,10.18,few clouds
595,Teseney,ER,2021-05-25 20:58:22,15.11,36.6575,94.19,11,60,4.0,broken clouds
596,Usinsk,RU,2021-05-25 20:54:29,65.9939,57.5281,34.3,62,100,15.19,overcast clouds
597,Buarcos,PT,2021-05-25 20:58:23,40.166,-8.8768,60.57,86,100,14.05,overcast clouds
598,Sovetskiy,RU,2021-05-25 20:58:23,61.3614,63.5842,55.54,64,100,3.87,overcast clouds
599,Novobiryusinskiy,RU,2021-05-25 20:58:23,56.9578,97.7076,37.65,76,100,2.44,overcast clouds
600,Saint-Francois,FR,2021-05-25 20:58:24,46.4154,3.9054,51.24,76,0,5.75,clear sky
601,Pochutla,MX,2021-05-25 20:58:24,15.7432,-96.4661,88.83,52,98,8.32,overcast clouds
602,Natal,BR,2021-05-25 20:58:24,-5.795,-35.2094,82.62,69,40,9.15,scattered clouds
603,Luanda,AO,2021-05-25 20:54:32,-8.8368,13.2343,78.8,83,0,11.5,clear sky
604,Watertown,US,2021-05-25 20:55:59,42.3709,-71.1828,83.57,49,26,7.0,scattered clouds
605,Sainte-Maxime,FR,2021-05-25 20:58:25,43.3,6.6333,65.32,40,0,7.81,clear sky
606,Kerema,PG,2021-05-25 20:58:25,-7.9631,145.7785,76.75,87,98,1.79,overcast clouds
607,Kibala,TD,2021-05-25 20:58:26,9.1104,18.3463,87.75,55,0,0.0,clear sky
608,Khani,GE,2021-05-25 20:58:26,41.9563,42.9566,53.17,97,82,1.48,broken clouds
609,Mareeba,AU,2021-05-25 20:58:26,-17.0,145.4333,65.12,94,78,2.39,broken clouds
610,Katherine,AU,2021-05-25 20:53:42,-14.4667,132.2667,66.52,88,6,6.33,clear sky
611,Komsomolskiy,UZ,2021-05-25 20:58:27,40.4272,71.7189,71.02,43,53,6.91,broken clouds
612,Samarai,PG,2021-05-25 20:58:27,-10.6167,150.6667,78.78,67,100,14.99,overcast clouds
613,Alice Springs,AU,2021-05-25 20:58:21,-23.7,133.8833,49.55,50,43,9.24,scattered clouds
614,Kokkola,FI,2021-05-25 20:58:27,63.8385,23.1307,48.36,80,0,7.38,clear sky
615,Victor Harbor,AU,2021-05-25 20:58:28,-35.5667,138.6167,57.29,61,57,14.99,broken clouds
616,Itoman,JP,2021-05-25 20:58:28,26.1247,127.6694,77.4,94,75,8.05,broken clouds
617,Boueni,YT,2021-05-25 20:58:28,-12.9025,45.0761,75.18,68,12,10.8,few clouds
618,Verkhnyaya Inta,RU,2021-05-25 20:55:12,65.9811,60.3094,36.25,83,100,14.52,overcast clouds
619,Kitimat,CA,2021-05-25 20:58:29,54.0524,-128.6534,59.38,59,54,1.99,broken clouds
620,Jackson,US,2021-05-25 20:54:24,42.4165,-122.8345,68.36,41,51,4.03,broken clouds
621,Grand-Santi,GF,2021-05-25 20:58:29,4.25,-54.3833,77.52,97,99,3.09,light rain
622,Cabedelo,BR,2021-05-25 20:58:30,-6.9811,-34.8339,81.27,81,33,10.76,scattered clouds
623,Aksarka,RU,2021-05-25 20:58:30,66.5606,67.7975,35.22,89,99,10.18,overcast clouds
624,Port Hawkesbury,CA,2021-05-25 20:58:30,45.6169,-61.3485,67.08,55,1,5.01,clear sky
625,Latung,PH,2021-05-25 20:58:31,5.5,120.8833,83.07,70,73,3.31,broken clouds
626,Shahrud,IR,2021-05-25 20:58:31,36.4182,54.9763,74.66,32,99,4.47,overcast clouds
627,Shar,KZ,2021-05-25 20:58:31,49.5886,81.0453,64.0,63,1,1.83,clear sky
628,Do Gonbadan,IR,2021-05-25 20:58:32,30.3586,50.7981,80.69,26,0,0.0,clear sky
629,Cradock,ZA,2021-05-25 20:58:32,-32.1642,25.6192,59.52,48,51,6.17,broken clouds
630,Ust-Tsilma,RU,2021-05-25 20:58:32,65.441,52.1498,36.45,58,100,9.62,overcast clouds
631,Ialibu,PG,2021-05-25 20:58:33,-6.2821,143.9935,56.84,98,100,1.19,overcast clouds
632,Broome,US,2021-05-25 20:58:33,42.2506,-75.833,80.65,64,93,8.01,overcast clouds
633,Breves,BR,2021-05-25 20:58:33,-1.6822,-50.4803,82.65,72,68,3.33,broken clouds
634,Biak,ID,2021-05-25 20:58:33,-0.9131,122.8766,76.39,82,83,5.26,broken clouds
635,Noumea,NC,2021-05-25 20:54:10,-22.2763,166.4572,70.0,99,68,12.82,broken clouds
636,Quatre Cocos,MU,2021-05-25 20:58:34,-20.2078,57.7625,75.31,76,22,10.0,few clouds
637,Guadalupe Y Calvo,MX,2021-05-25 20:58:34,26.1,-106.9667,77.52,9,39,12.48,scattered clouds
638,Berezovka,BY,2021-05-25 20:58:34,53.7214,25.4993,57.36,96,100,9.82,overcast clouds
639,Apatin,RS,2021-05-25 20:58:35,45.6711,18.9847,57.16,73,37,6.8,scattered clouds
640,Coahuayana,MX,2021-05-25 20:58:35,18.7333,-103.6833,91.72,39,5,8.25,clear sky
641,Santa Fe,AR,2021-05-25 20:58:35,-31.6333,-60.7,59.52,61,0,4.05,clear sky
642,Cayenne,GF,2021-05-25 20:58:36,4.9333,-52.3333,84.24,88,75,4.0,light rain
643,Mitu,CO,2021-05-25 20:58:36,1.1983,-70.1733,72.86,98,100,2.62,overcast clouds
644,Gamba,GA,2021-05-25 20:58:36,-2.65,10.0,77.65,93,42,5.95,light rain
645,Kutum,SD,2021-05-25 20:58:37,14.2,24.6667,82.2,21,95,5.66,overcast clouds
646,Kropotkin,RU,2021-05-25 20:58:37,45.4375,40.5756,58.08,90,81,2.33,broken clouds
647,Laguna,US,2021-05-25 20:58:37,38.421,-121.4238,84.9,31,0,4.0,clear sky
648,Sept-Iles,CA,2021-05-25 20:58:38,50.2001,-66.3821,54.12,87,75,1.01,broken clouds
649,Matara,LK,2021-05-25 20:58:38,5.9485,80.5353,79.97,78,97,16.62,overcast clouds
650,Purranque,CL,2021-05-25 20:58:38,-40.9167,-73.1667,51.13,97,100,5.88,overcast clouds
651,Numazu,JP,2021-05-25 20:58:39,35.1,138.8667,69.04,42,96,5.01,overcast clouds
652,Fortuna,US,2021-05-25 20:54:25,40.5982,-124.1573,70.2,70,90,7.0,overcast clouds
653,Visnes,NO,2021-05-25 20:58:39,59.3556,5.2242,57.22,58,20,10.36,few clouds
654,Abashiri,JP,2021-05-25 20:58:39,44.0213,144.2697,48.36,80,95,4.09,overcast clouds
655,Elat,IL,2021-05-25 20:58:40,29.5581,34.9482,84.04,34,0,17.27,clear sky
656,Burns Lake,CA,2021-05-25 20:58:40,54.2331,-125.7533,47.62,39,100,6.02,overcast clouds
657,Raudeberg,NO,2021-05-25 20:58:40,61.9875,5.1352,60.4,77,100,16.44,overcast clouds
658,Sao Joao Da Barra,BR,2021-05-25 20:58:41,-21.6403,-41.0511,73.49,68,52,10.65,broken clouds
659,Miri,MY,2021-05-25 20:58:41,4.4148,114.0089,77.14,94,20,4.05,few clouds
660,Punta Cardon,VE,2021-05-25 20:58:41,11.6581,-70.215,82.9,67,100,32.77,overcast clouds
661,Sechura,PE,2021-05-25 20:58:42,-5.5569,-80.8222,77.05,67,16,11.25,few clouds
662,Tarko-Sale,RU,2021-05-25 20:58:42,64.9225,77.785,37.4,54,92,8.5,overcast clouds
663,Yichun,CN,2021-05-25 20:58:42,47.7,128.9,41.38,56,62,1.25,broken clouds
664,Japura,ID,2021-05-25 20:58:43,-0.3167,102.35,74.3,98,77,1.79,broken clouds
665,Dourbali,TD,2021-05-25 20:58:43,11.8091,15.8632,89.4,11,24,6.46,few clouds
666,Puerto Baquerizo Moreno,EC,2021-05-25 20:58:43,-0.9,-89.6,79.79,74,20,14.97,few clouds
667,Mattru,SL,2021-05-25 20:58:44,7.6244,-11.8332,77.36,92,99,2.33,overcast clouds
668,Sayyan,YE,2021-05-25 20:58:44,15.1718,44.3244,66.4,31,2,1.3,clear sky
669,Weiser,US,2021-05-25 20:58:45,44.251,-116.9693,66.02,66,29,3.74,light rain
670,Scottsbluff,US,2021-05-25 20:58:45,41.8666,-103.6672,75.78,25,29,10.0,scattered clouds
671,Eenhana,NA,2021-05-25 20:58:45,-17.4667,16.3333,64.15,41,0,7.43,clear sky
672,Mountain Home,US,2021-05-25 20:58:46,43.133,-115.6912,64.81,100,90,20.38,moderate rain
